status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The rally-around-the-flag effect of President Vladimir V. Putin’s assertive foreign policy known as the Crimea consensus is unraveling with the economy.,https://www.nytimes.com/2021/01/31/world/europe/russia-putin-economy-protests.html,The rally-around-the-flag effect of President Vladimir V. Putin’s assertive foreign policy known as the Crimea consensus is unraveling with the economy.,"KALININGRAD, Russia — Aleksandr Dobralsky took to the streets to protest the arrest this past month of Russia’s most prominent opposition leader. But he had other grievances as well.",The New York Times,2021-01-31T16:55:49+0000,article,Foreign,World,Europe,News,nyt://article/d9dd1162-8f82-5a93-959c-bd1f1817240d,724,nyt://article/d9dd1162-8f82-5a93-959c-bd1f1817240d,A,10,1546,1180,15
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The slower pace gives the East Asian countries a chance to learn from mistakes elsewhere but also poses risks as more contagious and perhaps deadlier variants of the virus emerge.,https://www.nytimes.com/2021/01/31/world/asia/japan-south-korea-vaccinations.html,The slower pace gives the East Asian countries a chance to learn from mistakes elsewhere but also poses risks as more contagious and perhaps deadlier variants of the virus emerge.,"TOKYO — Japan’s biggest cities are under a state of emergency as coronavirus deaths rise, even while the country tries to convince the world it can safely hold the Summer Olympics. South Korea is prohibiting gatherings of five or more people to keep a recent surge in cases under control. Hong Kong imposed stringent lockdowns on some of its poorest neighborhoods to stop an uptick.",The New York Times,2021-01-31T19:47:06+0000,article,Foreign,World,Asia Pacific,News,nyt://article/e8be0d12-fe86-58fa-b4f0-20b144fb7f0d,1355,nyt://article/e8be0d12-fe86-58fa-b4f0-20b144fb7f0d,A,6,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Communications were suspended and flights disrupted as the military took power from an elected government and declared a one-year state of emergency.,https://www.nytimes.com/2021/01/31/world/asia/myanmar-coup-aung-san-suu-kyi.html,Communications were suspended and flights disrupted as the military took power from an elected government and declared a one-year state of emergency.,"BANGKOK — Myanmar’s military launched a coup on Monday, detaining the country’s civilian leader, Daw Aung San Suu Kyi, and her top lieutenants in early morning raids and seizing power from a government established only five years ago.",The New York Times,2021-01-31T23:23:00+0000,article,Foreign,World,Asia Pacific,News,nyt://article/feb6e4f9-d55e-51c7-b3e2-8c961fdb74cf,1905,nyt://article/feb6e4f9-d55e-51c7-b3e2-8c961fdb74cf,A,1,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Tens of thousands of protesters rallied in Russia for the second consecutive week, defying the Kremlin in support of the jailed opposition leader Aleksei A. Navaly.",https://www.nytimes.com/video/world/europe/100000007580025/navalny-protests-russia.html,"Tens of thousands of protesters rallied in Russia for the second consecutive week, defying the Kremlin in support of the jailed opposition leader Aleksei A. Navaly.","Tens of thousands of protesters rallied in Russia for the second consecutive week, defying the Kremlin in support of the jailed opposition leader Aleksei A. Navaly.",AP,2021-01-31T17:31:49+0000,multimedia,,World,Europe,Video,nyt://video/0b6fccfc-e116-5c7e-ac99-567c99a4f01d,0,nyt://video/0b6fccfc-e116-5c7e-ac99-567c99a4f01d,NA,NA,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Rich countries are buying up coronavirus vaccines, leaving poorer regions vulnerable — and as potential breeding grounds for variants, like one found in South Africa, that could make vaccines less effective.",https://www.nytimes.com/2021/01/31/world/africa/coronavirus-south-africa-variant.html,"Rich countries are buying up coronavirus vaccines, leaving poorer regions vulnerable — and as potential breeding grounds for variants, like one found in South Africa, that could make vaccines less effective.","CAPE TOWN, South Africa — As a dangerous variant of the coronavirus first discovered in South Africa sickens and kills thousands across the country, Jan Matsena has shown up every day to stock the shelves at a Cape Town supermarket, terrified that he, too, will catch it.",The New York Times,2021-01-31T10:00:13+0000,article,Foreign,World,Africa,News,nyt://article/7b8e9d70-1745-5453-aa58-09782c3db51e,1488,nyt://article/7b8e9d70-1745-5453-aa58-09782c3db51e,A,1,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Tens of thousands took to the streets across Russia to show support for the jailed opposition leader Aleksei A. Navalny. The police were out in force and reports of brutality flared.,https://www.nytimes.com/2021/01/31/world/europe/russia-protests-navalny-live-updates.html,Tens of thousands took to the streets across Russia to show support for the jailed opposition leader Aleksei A. Navalny. The police were out in force and reports of brutality flared.,"MOSCOW — The Kremlin mounted Russia’s most fearsome nationwide police operation in recent memory on Sunday, seeking to overwhelm a protest movement backing the jailed opposition leader Aleksei A. Navalny that swept across the country for a second weekend in a row.",The New York Times,2021-01-31T09:08:43+0000,article,Foreign,World,Europe,News,nyt://article/af7907b4-4f3b-532c-adba-9bffe04e899b,1528,nyt://article/af7907b4-4f3b-532c-adba-9bffe04e899b,A,10,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A consortium of some of Canada’s largest companies, representing 350,000 employees nationwide, has launched a rapid testing program aimed at reopening the country’s economy.",https://www.nytimes.com/2021/01/30/world/americas/canada-coronavirus-rapid-test.html,"A consortium of some of Canada’s largest companies, representing 350,000 employees nationwide, has launched a rapid testing program aimed at reopening the country’s economy.","TORONTO — As frustration mounts in Canada at the leaden weight of lockdowns and the glacial pace of vaccinations, a consortium of some of the country’s largest companies has launched a rapid testing program with the aim of protecting their 350,000 employees and publishing a playbook for businesses across Canada on how to reopen safely.",The New York Times,2021-01-30T19:24:44+0000,article,Foreign,World,Americas,News,nyt://article/ed65e1da-46b0-5850-83ba-51ffb426dcdc,1418,nyt://article/ed65e1da-46b0-5850-83ba-51ffb426dcdc,A,6,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"At schools known for ambition, not activism, students are calling for climate change to be at the heart of the curriculum, and telling the companies that recruit them to change their ways.",https://www.nytimes.com/2021/01/30/world/europe/france-elite-universities-environment.html,"At schools known for ambition, not activism, students are calling for climate change to be at the heart of the curriculum, and telling the companies that recruit them to change their ways.","PARIS — The sprawling campus of the École Polytechnique, one of the world’s finest engineering schools, has long been a magnet for major French industrial and energy companies, eager to attract some of France’s brightest minds.",The New York Times,2021-01-30T17:43:40+0000,article,Foreign,World,Europe,News,nyt://article/08d04b2e-4188-5c4b-8923-164b078d6d80,1230,nyt://article/08d04b2e-4188-5c4b-8923-164b078d6d80,A,14,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The United States is considering action against the government of President Yoweri Museveni, a longtime ally who has crushed dissent at home. The European Union has also expressed concern.",https://www.nytimes.com/2021/01/30/world/africa/uganda-museveni-us-eu.html,"The United States is considering action against the government of President Yoweri Museveni, a longtime ally who has crushed dissent at home. The European Union has also expressed concern.","NAIROBI, Kenya — A bloody and contentious election season in Uganda, in which dozens of people were killed and the principal opposition candidate was placed under de facto house arrest, recently gave a sixth five-year term to President Yoweri Museveni, a staunch U.S. military ally.",The New York Times,2021-01-30T14:31:44+0000,article,Foreign,World,Africa,News,nyt://article/5ec0bf76-2637-5d06-96a2-029c2e473151,1164,nyt://article/5ec0bf76-2637-5d06-96a2-029c2e473151,A,12,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The national upheaval predicted when Canada became the first major industrialized nation to legalize recreational marijuana has not come to pass.,https://www.nytimes.com/2021/01/29/world/canada/canada-marijuana-legalized-impact.html,The national upheaval predicted when Canada became the first major industrialized nation to legalize recreational marijuana has not come to pass.,"As part of The Times’s Promises Made series, I’ve looked back at Canada’s experience with becoming the first major industrialized nation to legalize recreational marijuana. One thing stood out during the many weeks I spent on this reporting: It may have been a major event, but it wasn’t a revolution.",The New York Times,2021-01-30T01:36:40+0000,article,Foreign,World,Canada,News,nyt://article/91101269-dad8-5860-bf27-698403bf0394,888,nyt://article/91101269-dad8-5860-bf27-698403bf0394,NA,NA,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"While many at the protests are critical of Aleksei A. Navalny, the Kremlin’s treatment of the opposition leader has united a disparate group of Putin’s opponents who say they can no longer tolerate official injustice.",https://www.nytimes.com/2021/01/30/world/europe/russia-protests-navalny-putin.html,"While many at the protests are critical of Aleksei A. Navalny, the Kremlin’s treatment of the opposition leader has united a disparate group of Putin’s opponents who say they can no longer tolerate official injustice.","MOSCOW — Aleksandr Pasechnik, a socialist, sees the jailed opposition leader Aleksei A. Navalny as part of the “liberal intelligentsia.” Mikhail Svetov, Russia’s best-known libertarian, recoils from Mr. Navalny’s economic populism. Olga Nikiforova, a monarchist, long refused to believe that Mr. Navalny was poisoned.",The New York Times,2021-01-30T10:00:17+0000,article,Foreign,World,Europe,News,nyt://article/af1f0ad6-5196-53c7-8692-b8596797a0e4,1471,nyt://article/af1f0ad6-5196-53c7-8692-b8596797a0e4,A,12,1546,1190,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Already criticized for a slow rollout for its 27 members, Brussels retreated on export controls linked to Ireland and Brexit.",https://www.nytimes.com/2021/01/30/world/europe/covid-vaccines-eu.html,"Already criticized for a slow rollout for its 27 members, Brussels retreated on export controls linked to Ireland and Brexit.","BRUSSELS — The European Union early Saturday abruptly reversed an attempt to restrict vaccine exports from the bloc into Britain via Northern Ireland, the latest stumble in the continent’s faltering vaccine rollout.",The New York Times,2021-01-30T15:08:15+0000,article,Foreign,World,Europe,News,nyt://article/ba55f116-317a-54e6-b1a3-0c2344057587,1058,nyt://article/ba55f116-317a-54e6-b1a3-0c2344057587,A,10,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The pandemic has enshrouded and dimmed the City of Light. But there are many reasons to soldier through the fog.,https://www.nytimes.com/2021/01/30/world/europe/covid-france-paris.html,The pandemic has enshrouded and dimmed the City of Light. But there are many reasons to soldier through the fog.,PARIS — “We’ll always have Paris.” Turns out perhaps the most famous line in the movies was wrong.,The New York Times,2021-01-30T13:37:24+0000,article,Foreign,World,Europe,News,nyt://article/be373d70-c1d2-545c-9837-5489d25d9e57,1033,nyt://article/be373d70-c1d2-545c-9837-5489d25d9e57,A,11,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,“Vaccination is the one thing we’ve gotten right”: How a country that botched so much of its pandemic response has managed one of the fastest distributions in the world.,https://www.nytimes.com/2021/01/29/world/europe/covid-vaccine-uk.html,“Vaccination is the one thing we’ve gotten right”: How a country that botched so much of its pandemic response has managed one of the fastest distributions in the world.,"LONDON — When the pizza-sized boxes of the Pfizer vaccine arrived midday Thursday, an hour behind schedule, it set off a race against the clock at the Bloomsbury Surgery, a medical clinic in London’s Camden district that has been transformed during the pandemic into a humming vaccination center.",The New York Times,2021-01-29T17:57:22+0000,article,Foreign,World,Europe,News,nyt://article/30104dd0-7b80-5651-9044-68a2fe052a38,1617,nyt://article/30104dd0-7b80-5651-9044-68a2fe052a38,A,1,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"In a “very agreeable call,” the French president told his American counterpart that Europe wanted “strategic autonomy.” In an interview with foreign media, he also reflected on the pandemic and threats to democracy.",https://www.nytimes.com/2021/01/29/world/europe/macron-biden.html,"In a “very agreeable call,” the French president told his American counterpart that Europe wanted “strategic autonomy.” In an interview with foreign media, he also reflected on the pandemic and threats to democracy.","PARIS — President Emmanuel Macron of France said in an interview Friday that for Europe to be a credible partner to the United States it also had to be “an autonomous partner” with its own military and technological capacities, because “cooperation cannot be dependence.”",The New York Times,2021-01-29T21:31:26+0000,article,Foreign,World,Europe,News,nyt://article/37cb2456-09a7-5f21-be82-a8528d87dead,1089,nyt://article/37cb2456-09a7-5f21-be82-a8528d87dead,A,11,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,An appeals court said a small group of farmers in the Niger Delta region whose livelihoods were affected by oil spills in 2006 and 2007 should receive payouts.,https://www.nytimes.com/2021/01/29/world/europe/shell-nigeria-oil-spills.html,An appeals court said a small group of farmers in the Niger Delta region whose livelihoods were affected by oil spills in 2006 and 2007 should receive payouts.,"A Dutch court ruled on Friday that a subsidiary of the British-Dutch multinational Royal Dutch Shell was liable for oil spills in the Niger Delta in Nigeria in 2006 and 2007, ordering the company to compensate a small group of residents in the region and to start purifying contaminated waters within weeks.",The New York Times,2021-01-29T14:30:07+0000,article,Foreign,World,Europe,News,nyt://article/3b98155f-794d-5ea3-8fcb-3a3bb81d8b21,770,nyt://article/3b98155f-794d-5ea3-8fcb-3a3bb81d8b21,A,13,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The joint operation with Iraqi forces was aimed at stemming the group’s resurgence, and illustrates Iraq’s continued reliance on the U.S. military.",https://www.nytimes.com/2021/01/29/world/middleeast/us-airstrike-kills-top-isis-leader-in-iraq.html,"The joint operation with Iraqi forces was aimed at stemming the group’s resurgence, and illustrates Iraq’s continued reliance on the U.S. military.","BAGHDAD — American airstrikes in a joint mission with Iraqi forces have killed the top Islamic State leader in Iraq, an attack aimed at stemming the group’s resurgence and exacting retribution for a deadly double-suicide bombing in Baghdad last week.",The New York Times,2021-01-29T20:42:05+0000,article,Foreign,World,Middle East,News,nyt://article/50585b15-b065-5d15-88fb-5d9791bd95c4,1039,nyt://article/50585b15-b065-5d15-88fb-5d9791bd95c4,A,9,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The Biden administration is reviewing a deal between its predecessor and the Taliban for a May 1 deadline to pull all American troops out of the country.,https://www.nytimes.com/2021/01/29/world/asia/afghanistan-withdrawal-ghani-biden.html,The Biden administration is reviewing a deal between its predecessor and the Taliban for a May 1 deadline to pull all American troops out of the country.,"KABUL, Afghanistan — Both the Afghan government and its Taliban foes appear to be gearing up for a violent spring amid uncertainty over whether the Biden administration will meet a May 1 deadline for the withdrawal of all American troops from Afghanistan.",The New York Times,2021-01-29T14:51:47+0000,article,Foreign,World,Asia Pacific,News,nyt://article/59ec974c-897c-565a-82bd-9403aa2cb1a2,1283,nyt://article/59ec974c-897c-565a-82bd-9403aa2cb1a2,A,12,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Camille Kouchner is pushing the country to a painful reckoning with incest, and with the elites who excuse one another’s sins.",https://www.nytimes.com/2021/01/29/world/europe/kouchner-duhamel-incest.html,"Camille Kouchner is pushing the country to a painful reckoning with incest, and with the elites who excuse one another’s sins.","PARIS — Camille Kouchner, a slight, cleareyed woman who for decades was consumed by guilt, has become the big disrupter of French society. Her battle to liberate herself from a painful family secret has touched a nerve across France.",The New York Times,2021-01-29T15:02:39+0000,article,Foreign,World,Europe,News,nyt://article/c80e8efc-6dfb-58a4-8275-3c715ee26eb2,1308,nyt://article/c80e8efc-6dfb-58a4-8275-3c715ee26eb2,A,11,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The move was in retaliation for Britain’s offer to grant potentially millions of Hong Kong residents a path to citizenship, amid Beijing’s crackdown on the city.",https://www.nytimes.com/2021/01/29/world/asia/china-hong-kong-british-passports.html,"The move was in retaliation for Britain’s offer to grant potentially millions of Hong Kong residents a path to citizenship, amid Beijing’s crackdown on the city.","HONG KONG — China announced on Friday that it would no longer recognize certain British travel documents, in retaliation for Britain’s decision last year to grant potentially millions of Hong Kong residents visas and eventually a path to citizenship.",The New York Times,2021-01-29T10:08:17+0000,article,Foreign,World,Asia Pacific,News,nyt://article/cd7025a0-1b66-5bd6-9114-976db4c0bb71,512,nyt://article/cd7025a0-1b66-5bd6-9114-976db4c0bb71,A,13,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The bloc authorized use of AstraZeneca’s vaccine, the third it has approved, while battling the company, which it says is shirking its obligations to deliver the shots.",https://www.nytimes.com/2021/01/29/world/europe/EU-AstraZeneca-vaccine-export.html,"The bloc authorized use of AstraZeneca’s vaccine, the third it has approved, while battling the company, which it says is shirking its obligations to deliver the shots.","BRUSSELS — Desperate as doses run dry, the European Union on Friday approved its third coronavirus vaccine, while moving to restrict exports of the shot, shunning its decades-old free-trade, anti-protectionism creed amid a growing crisis.",The New York Times,2021-01-29T19:12:33+0000,article,Foreign,World,Europe,News,nyt://article/db222588-fafb-5eaf-b270-d8fa8787820d,1096,nyt://article/db222588-fafb-5eaf-b270-d8fa8787820d,A,7,1546,1200,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"By restoring funding cut off by his predecessor, President Biden ended four years of what abortion rights advocates called a concerted assault on women’s reproductive health in the developing world.",https://www.nytimes.com/2021/01/29/world/asia/gag-rule-abortion.html,"By restoring funding cut off by his predecessor, President Biden ended four years of what abortion rights advocates called a concerted assault on women’s reproductive health in the developing world.","KATHMANDU, Nepal — When President Donald J. Trump scrapped tens of millions of dollars in aid to women’s health care providers around the world four years ago, the Family Planning Association of Nepal was forced to dismiss more than 200 people and close clinics in at least four parts of the country, one of Asia’s poorest.",The New York Times,2021-01-30T00:49:38+0000,article,Foreign,World,Asia Pacific,News,nyt://article/eb4dbb87-d709-5dee-ba23-11c5cfb94823,1176,nyt://article/eb4dbb87-d709-5dee-ba23-11c5cfb94823,A,10,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"On Friday, the World Health Organization reviewed the details of its investigation into the origin of the coronavirus in China, and what it hopes to learn from the visit.",https://www.nytimes.com/video/world/asia/100000007578119/who-china-coronavirus-investigation-orgin.html,"On Friday, the World Health Organization reviewed the details of its investigation into the origin of the coronavirus in China, and what it hopes to learn from the visit.","On Friday, the World Health Organization reviewed the details of its investigation into the origin of the coronavirus in China, and what it hopes to learn from the visit.",AP,2021-01-29T19:34:35+0000,multimedia,,World,Asia Pacific,Video,nyt://video/0dc57eca-e50c-550e-a33e-e94b4b6588c6,0,nyt://video/0dc57eca-e50c-550e-a33e-e94b4b6588c6,NA,NA,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The European Union announced a plan that would effectively stop AstraZeneca from shipping Covid-19 vaccine doses manufactured in the bloc to other countries until its E.U. supply contracts are met.,https://www.nytimes.com/video/world/europe/100000007577784/european-union-astrazeneca-vaccines.html,The European Union announced a plan that would effectively stop AstraZeneca from shipping Covid-19 vaccine doses manufactured in the bloc to other countries until its E.U. supply contracts are met.,The European Union announced a plan that would effectively stop AstraZeneca from shipping Covid-19 vaccine doses manufactured in the bloc to other countries until its E.U. supply contracts are met.,Reuters,2021-01-29T17:11:17+0000,multimedia,,World,Europe,Video,nyt://video/ccb23203-60d0-5c79-9b91-4ff3a187d0c7,0,nyt://video/ccb23203-60d0-5c79-9b91-4ff3a187d0c7,NA,NA,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Prime Minister Justin Trudeau of Canada announced on Friday that major airlines have agreed to suspend flights to sunny vacation spots as new coronavirus quarantine measures are put into place.,https://www.nytimes.com/video/world/canada/100000007578231/canada-coronavirus-flight-cancellations.html,Prime Minister Justin Trudeau of Canada announced on Friday that major airlines have agreed to suspend flights to sunny vacation spots as new coronavirus quarantine measures are put into place.,Prime Minister Justin Trudeau of Canada announced on Friday that major airlines have agreed to suspend flights to sunny vacation spots as new coronavirus quarantine measures are put into place.,The New York Times,2021-01-29T20:32:41+0000,multimedia,,World,Canada,Video,nyt://video/cdd1b03d-d713-50de-a93d-3afaa7d863a3,0,nyt://video/cdd1b03d-d713-50de-a93d-3afaa7d863a3,NA,NA,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The president’s challenge will be to reverse many of his predecessor’s immigration restrictions while tempering the soaring expectations of migrants.,https://www.nytimes.com/2021/01/28/world/americas/biden-immigration-reform.html,The president’s challenge will be to reverse many of his predecessor’s immigration restrictions while tempering the soaring expectations of migrants.,"MEXICO CITY — They had survived for months in a dusty encampment near the Mexican bank of the Rio Grande, relying on donated food and tents, exposed to the elements and the constant threat of crime.",The New York Times,2021-01-28T17:55:12+0000,article,Foreign,World,Americas,News,nyt://article/0e76b3df-52d3-5fd7-ad8f-b70b08fe2dab,1341,nyt://article/0e76b3df-52d3-5fd7-ad8f-b70b08fe2dab,A,13,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Multibillion-dollar contracts give drug makers liability shields, patent ownership and leeway on delivery dates and pricing — and promises that much of it will not be made public.",https://www.nytimes.com/2021/01/28/world/europe/vaccine-secret-contracts-prices.html,"Multibillion-dollar contracts give drug makers liability shields, patent ownership and leeway on delivery dates and pricing — and promises that much of it will not be made public.","BRUSSELS — When members of the European Parliament sat down this month to read the first publicly available contract for purchasing coronavirus vaccines, they noticed something missing. Actually, a lot missing.",The New York Times,2021-01-28T20:25:13+0000,article,Foreign,World,Europe,News,nyt://article/5432caa1-33b9-5de5-b4ea-d21a3d6b5aa7,1828,nyt://article/5432caa1-33b9-5de5-b4ea-d21a3d6b5aa7,A,10,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Women’s rights advocates and thousands of their allies vowed to continue fighting a near-total ban on abortions that came into effect on Wednesday.,https://www.nytimes.com/2021/01/28/world/europe/poland-protests-abortion-ban.html,Women’s rights advocates and thousands of their allies vowed to continue fighting a near-total ban on abortions that came into effect on Wednesday.,"Women’s rights advocates and allies in Poland vowed on Thursday to continue to fight a near-total ban on abortion, calling it a breach of human rights and a sign that the country is regressing.",The New York Times,2021-01-28T19:22:51+0000,article,Foreign,World,Europe,News,nyt://article/5d8bba99-30f7-56dc-ab99-90df7e8c6927,991,nyt://article/5d8bba99-30f7-56dc-ab99-90df7e8c6927,A,12,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"After the tech giant threatened to take its search engine offline in Australia, I’ve been looking into some alternatives.",https://www.nytimes.com/2021/01/28/world/australia/my-attempt-to-prepare-for-a-future-without-google.html,"After the tech giant threatened to take its search engine offline in Australia, I’ve been looking into some alternatives.",It’s the first port of call for any random question that pops into our heads. The repository of basically all knowledge on the internet. The search engine so ubiquitous it’s a verb.,The New York Times,2021-01-29T04:03:39+0000,article,Foreign,World,Australia,News,nyt://article/95934b43-86f0-54a0-8c13-ddeb2844c4fd,1358,nyt://article/95934b43-86f0-54a0-8c13-ddeb2844c4fd,NA,NA,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Tashi Wangchuk was sentenced to five years in prison after telling The New York Times that Tibetan language education was being repressed.,https://www.nytimes.com/2021/01/29/world/asia/tibet-china-tashi-wangchuk.html,Tashi Wangchuk was sentenced to five years in prison after telling The New York Times that Tibetan language education was being repressed.,"A Tibetan businessman has been released from prison in China after completing a five-year sentence for “inciting separatism” by campaigning for Tibetan language education, including in interviews with The New York Times, his lawyer said on Friday.",The New York Times,2021-01-29T06:46:08+0000,article,Foreign,World,Asia Pacific,News,nyt://article/b5ee1989-8a85-504f-b9c5-67f986b777c8,1023,nyt://article/b5ee1989-8a85-504f-b9c5-67f986b777c8,A,10,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The European Union is pushing for AstraZeneca to supply more doses of its Covid-19 vaccine after announcing on Wednesday that it would cut deliveries by 60 percent due to manufacturing issues.,https://www.nytimes.com/video/world/europe/100000007575977/european-union-astrazeneca-coronavirus-vaccine.html,The European Union is pushing for AstraZeneca to supply more doses of its Covid-19 vaccine after announcing on Wednesday that it would cut deliveries by 60 percent due to manufacturing issues.,The European Union is pushing for AstraZeneca to supply more doses of its Covid-19 vaccine after announcing on Wednesday that it would cut deliveries by 60 percent due to manufacturing issues.,The New York Times,2021-01-28T19:54:22+0000,multimedia,,World,Europe,Video,nyt://video/5ba162ea-96a0-587f-96d6-a538728fc2b3,0,nyt://video/5ba162ea-96a0-587f-96d6-a538728fc2b3,NA,NA,1546,1210,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Demonstrators vowed to keep protesting Poland’s new abortion law, which went into effect Wednesday, tightening the country’s already restrictive laws.",https://www.nytimes.com/video/world/europe/100000007576888/poland-protest-abortion-law.html,"Demonstrators vowed to keep protesting Poland’s new abortion law, which went into effect Wednesday, tightening the country’s already restrictive laws.","Demonstrators vowed to keep protesting Poland’s new abortion law, which went into effect Wednesday, tightening the country’s already restrictive laws.",The New York Times,2021-01-29T02:43:08+0000,multimedia,,World,Europe,Video,nyt://video/f97e17bd-e2df-5d36-8fb8-88bccf597bd0,0,nyt://video/f97e17bd-e2df-5d36-8fb8-88bccf597bd0,NA,NA,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The court ordered the release of Ahmed Omar Sheikh, a man previously convicted of being the mastermind of the American journalist’s abduction and murder.",https://www.nytimes.com/2021/01/28/world/asia/daniel-pearl-pakistan.html,"The court ordered the release of Ahmed Omar Sheikh, a man previously convicted of being the mastermind of the American journalist’s abduction and murder.","Pakistan’s highest court on Thursday ordered the release of the man who had been convicted of being the mastermind behind the 2002 kidnapping and death of the American journalist Daniel Pearl, in a ruling that experts say shows the weakness of terrorism prosecutions in the country.",The New York Times,2021-01-28T14:51:25+0000,article,Foreign,World,Asia Pacific,News,nyt://article/09b43895-9398-5761-b4c9-cf4545c02830,846,nyt://article/09b43895-9398-5761-b4c9-cf4545c02830,A,13,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The 2019 killing appeared to be the country’s first political assassination by a far-right extremist since the end of World War II.,https://www.nytimes.com/2021/01/28/world/europe/germany-walter-lubke-murder-sentence.html,The 2019 killing appeared to be the country’s first political assassination by a far-right extremist since the end of World War II.,"BERLIN — A court in Frankfurt on Thursday convicted a German neo-Nazi of murdering a local politician, and sentenced him to life in prison for what the prosecutor called the country’s first political assassination by far-right extremists since the end of World War II.",The New York Times,2021-01-28T09:25:40+0000,article,Foreign,World,Europe,News,nyt://article/4715bf00-3947-5613-ae24-3245ff49b07c,669,nyt://article/4715bf00-3947-5613-ae24-3245ff49b07c,A,12,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Women who end a pregnancy after 12 weeks could still face prison or fines. Abortion rights advocates say more change is needed.,https://www.nytimes.com/2021/01/28/world/asia/thailand-abortion-rights.html,Women who end a pregnancy after 12 weeks could still face prison or fines. Abortion rights advocates say more change is needed.,"BANGKOK — Thailand’s Parliament has voted to make abortion legal in the first trimester, while keeping penalties in place for women who undergo it later in their pregnancies.",The New York Times,2021-01-28T06:55:38+0000,article,Express,World,Asia Pacific,News,nyt://article/579c14c1-0b3e-5279-90b1-e8c421a05678,582,nyt://article/579c14c1-0b3e-5279-90b1-e8c421a05678,NA,NA,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The opposition leader, speaking by video link, called the decision politically motivated. Tens of thousands of people calling for his release protested across Russia last weekend.",https://www.nytimes.com/2021/01/28/world/europe/russia-aleksei-navalny-jail.html,"The opposition leader, speaking by video link, called the decision politically motivated. Tens of thousands of people calling for his release protested across Russia last weekend.","MOSCOW — A Russian court on Thursday ordered the opposition leader Aleksei A. Navalny to stay in jail, days after tens of thousands of people demanding his release filled streets and squares of cities across Russia last weekend.",The New York Times,2021-01-28T14:35:36+0000,article,Foreign,World,Europe,News,nyt://article/81d12a52-4a3e-5214-a09b-c5c90cb5106c,702,nyt://article/81d12a52-4a3e-5214-a09b-c5c90cb5106c,A,11,1546,1220,11
